0,1,2,3,4,5,6,7,8,9,10,11
11.499999999999343,19.999999999996554,24.100000000008684,23.499999999990443,20.800000000006342,21.49999999999728,23.100000000002133,30.699999999997644,31.899999999999775,31.299999999998114,29.80000000001103,29.199999999992126
48.90000000000128,48.900000000006706,48.899999999983095,47.80000000001863,40.09999999998765,40.600000000005295,40.09999999999585,41.30000000000458,45.500000000000426,41.40000000000367,35.699999999978516,35.20000000001535
63.999999999999794,52.89999999999908,41.80000000000234,42.09999999999736,64.50000000000175,60.69999999999925,57.9000000000006,59.69999999999941,57.49999999999987,51.0999999999995,46.90000000000301,41.69999999999785
22.899999999999235,33.29999999999604,52.200000000009936,67.79999999998905,57.40000000000729,54.69999999999687,52.500000000002466,52.69999999999731,44.79999999999975,45.89999999999784,47.200000000012636,33.09999999999096
46.80000000000109,50.70000000000578,54.29999999998544,55.40000000001603,55.19999999998939,55.100000000004556,54.29999999999643,49.80000000000394,47.80000000000037,43.20000000000317,38.5999999999815,33.500000000013216
59.8999999999995,56.99999999999744,56.10000000000647,61.29999999999286,66.40000000000474,71.19999999999797,76.40000000000158,71.49999999999824,74.19999999999982,64.09999999999859,57.400000000008234,48.7999999999941
43.1000000000014,43.40000000000733,46.49999999998153,50.30000000002035,55.29999999998652,53.40000000000579,60.49999999999545,61.200000000005005,58.700000000000465,57.90000000000403,52.399999999976515,47.60000000001677
72.29999999999836,77.89999999999148,77.30000000002143,75.89999999997634,82.9000000000157,93.69999999999325,95.10000000000527,98.89999999999421,97.89999999999945,81.39999999999534,65.10000000002724,54.69999999998054
28.500000000000533,34.20000000000282,35.89999999999292,35.80000000000779,34.29999999999483,35.70000000000221,34.19999999999826,34.000000000001904,31.10000000000018,0.6000000000015433,26.49999999999102,24.10000000000642
83.19999999999881,83.79999999999372,89.1000000000158,89.29999999998256,86.70000000001156,75.09999999999505,78.30000000000389,85.7999999999957,87.3999999999996,90.49999999999658,82.40000000002011,71.29999999998566
61.39999999999898,64.3999999999947,58.500000000013344,61.99999999998529,66.20000000000977,69.89999999999581,75.30000000000328,71.59999999999638,68.29999999999966,66.1999999999971,64.30000000001694,58.899999999987905
22.69999999999942,23.699999999996994,25.200000000007563,27.699999999991665,29.500000000005524,33.09999999999762,38.50000000000187,40.099999999997955,41.699999999999804,40.39999999999835,38.700000000009595,37.599999999993145
91.10000000000029,70.20000000000161,75.09999999999596,76.60000000000444,80.29999999999703,80.40000000000128,74.79999999999902,79.30000000000109,78.80000000000013,68.60000000000086,59.49999999999484,51.40000000000369
46.40000000000111,56.80000000000582,56.69999999998535,56.30000000001614,59.19999999998931,54.00000000000459,57.599999999996406,58.300000000003976,57.00000000000036,57.00000000000318,60.999999999981384,58.40000000001328
21.900000000000794,19.80000000000416,23.499999999989534,26.00000000001153,24.799999999992362,26.10000000000328,25.199999999997427,25.800000000002843,29.20000000000025,22.200000000002277,10.899999999986722,9.400000000009488
23.099999999998964,36.099999999994566,62.90000000001368,64.29999999998492,55.20000000001002,60.39999999999569,54.40000000000337,60.89999999999628,63.79999999999964,63.99999999999702,43.2000000000174,38.699999999987575
57.19999999999915,53.79999999999555,56.8000000000112,55.099999999987645,58.10000000000818,51.899999999996474,48.800000000002754,53.39999999999696,54.79999999999971,52.89999999999756,49.50000000001425,43.49999999998981
89.20000000000002,93.8999999999999,102.20000000000012,94.29999999999974,74.10000000000021,77.8999999999999,73.00000000000006,63.299999999999955,57.30000000000003,47.9,37.700000000000266,30.59999999999979
18.100000000000467,21.2000000000024,26.599999999993955,26.90000000000666,26.999999999995584,27.800000000001898,31.99999999999851,28.900000000001647,27.00000000000015,25.40000000000131,23.999999999992315,21.10000000000548
74.00000000000031,90.6000000000015,97.79999999999626,107.70000000000417,103.1999999999972,110.40000000000119,103.29999999999907,90.50000000000102,91.5000000000001,86.10000000000079,76.69999999999517,66.10000000000343
69.50000000000149,73.20000000000776,71.59999999998044,79.10000000002154,74.69999999998575,75.80000000000612,77.8999999999952,77.20000000000532,77.00000000000048,71.50000000000425,68.99999999997517,63.10000000001773
39.100000000000755,40.60000000000391,44.79999999999016,46.20000000001084,47.599999999992804,50.80000000000308,49.39999999999756,41.500000000002665,39.50000000000025,37.90000000000214,30.199999999987487,26.00000000000894
69.20000000000137,66.40000000000717,70.19999999998194,75.50000000001992,78.6999999999868,84.50000000000566,93.29999999999552,94.80000000000489,89.50000000000045,84.00000000000392,74.49999999997704,62.4000000000164
49.70000000000076,53.20000000000403,53.99999999998982,53.60000000001119,57.699999999992606,67.70000000000317,77.19999999999752,77.40000000000276,77.80000000000024,74.7000000000022,64.79999999998708,57.00000000000922
48.400000000000766,48.700000000004096,52.79999999998969,59.80000000001136,70.09999999999245,71.50000000000321,55.59999999999746,52.5000000000028,49.200000000000266,48.10000000000223,41.1999999999869,34.70000000000937
32.500000000000206,36.20000000000106,32.69999999999732,26.60000000000296,33.39999999999803,34.60000000000085,36.999999999999346,33.500000000000725,36.80000000000007,36.000000000000576,36.09999999999659,35.40000000000243
22.899999999998986,22.599999999994687,20.300000000013384,25.79999999998525,29.200000000009773,30.299999999995805,28.200000000003293,26.09999999999637,28.299999999999667,25.499999999997087,20.200000000016978,18.999999999987878
36.39999999999988,51.29999999999928,59.200000000001744,60.39999999999807,57.900000000001306,58.29999999999943,60.300000000000416,58.299999999999514,58.399999999999956,60.79999999999963,48.500000000002245,34.49999999999842
53.299999999999436,57.699999999997075,65.80000000000734,64.1999999999919,68.70000000000537,59.099999999997685,49.8000000000018,62.89999999999802,41.89999999999982,38.79999999999839,26.400000000009303,21.699999999993356
28.999999999999414,30.199999999996948,33.6000000000077,36.29999999999152,37.20000000000564,38.79999999999758,44.70000000000189,43.59999999999793,36.4999999999998,33.29999999999832,28.90000000000978,27.29999999999302
55.100000000000186,54.50000000000089,53.59999999999775,55.70000000000248,58.89999999999837,61.80000000000071,62.59999999999943,63.000000000000604,66.60000000000005,60.6000000000005,56.19999999999712,48.50000000000206
83.80000000000017,125.60000000000086,148.09999999999766,181.8000000000025,185.79999999999836,129.90000000000074,91.79999999999949,90.10000000000062,95.60000000000004,87.50000000000053,74.79999999999713,68.60000000000207
24.999999999998963,18.39999999999454,18.500000000013763,38.699999999984854,43.40000000001006,42.79999999999569,60.700000000003385,63.19999999999627,61.899999999999636,62.499999999997,63.30000000001746,53.89999999998753
65.90000000000063,64.20000000000327,62.99999999999178,65.10000000000905,69.799999999994,70.30000000000257,81.79999999999798,82.10000000000224,80.2000000000002,91.00000000000176,74.69999999998957,73.20000000000744
39.90000000000078,37.40000000000403,41.09999999998987,56.80000000001116,59.5999999999926,59.400000000003175,61.9999999999975,79.00000000000276,78.80000000000027,71.00000000000222,64.09999999998712,55.800000000009206
81.49999999999895,55.89999999999446,55.40000000001393,58.499999999984674,55.90000000001016,58.99999999999563,64.80000000000341,66.79999999999622,68.69999999999965,70.59999999999697,68.60000000001769,58.99999999998736
46.69999999999909,50.199999999995235,51.800000000011984,54.799999999986795,56.10000000000877,57.39999999999625,56.30000000000294,50.79999999999674,48.89999999999971,45.99999999999739,42.000000000015206,35.99999999998915
34.59999999999825,33.099999999990835,43.80000000002309,39.999999999974555,42.900000000016874,40.199999999992755,41.10000000000568,42.199999999993736,36.79999999999941,32.49999999999496,32.00000000002933,27.49999999997905
43.00000000000199,51.30000000001041,50.99999999997381,52.400000000028854,47.3999999999809,50.000000000008214,54.49999999999356,56.800000000007095,60.500000000000654,57.40000000000571,49.99999999996674,41.00000000002375
28.600000000001355,14.60000000000711,38.09999999998208,36.60000000001975,31.199999999986918,32.50000000000561,27.899999999995586,29.600000000004858,33.00000000000045,31.600000000003895,30.999999999977234,28.60000000001627
47.60000000000113,50.50000000000591,52.299999999985104,53.20000000001641,48.99999999998913,52.60000000000468,62.99999999999635,60.80000000000404,62.00000000000037,56.80000000000323,50.199999999981095,43.1000000000135
66.89999999999961,51.39999999999783,50.40000000000548,49.89999999999395,49.300000000004005,50.49999999999827,47.50000000000136,50.599999999998516,55.69999999999986,28.6999999999988,59.600000000006965,54.09999999999501
54.09999999999812,48.49999999999013,55.7000000000249,60.19999999997259,51.600000000018184,50.699999999992194,56.30000000000612,66.09999999999324,66.79999999999936,62.99999999999458,60.40000000003161,59.399999999977425
42.50000000000034,41.100000000001764,43.59999999999556,46.50000000000491,45.19999999999676,44.7000000000014,44.39999999999892,43.90000000000121,42.70000000000012,39.900000000000965,37.19999999999439,33.300000000004005
37.29999999999891,48.1999999999943,50.80000000001438,50.699999999984165,52.70000000001051,54.59999999999549,54.90000000000354,55.59999999999609,52.79999999999963,49.09999999999687,41.10000000001826,36.299999999986944
15.700000000001552,15.900000000008127,16.099999999979527,18.200000000022555,19.899999999985045,20.90000000000642,28.599999999994967,34.20000000000555,29.600000000000517,30.600000000004464,27.999999999973987,23.40000000001858
82.89999999999958,89.4999999999977,95.10000000000574,94.69999999999368,95.00000000000423,95.09999999999819,92.0000000000014,86.39999999999846,80.59999999999985,75.09999999999876,64.60000000000733,54.39999999999476
53.50000000000016,56.00000000000085,62.799999999997844,58.400000000002386,59.99999999999842,60.40000000000068,65.49999999999946,64.50000000000057,67.40000000000006,63.500000000000476,54.99999999999724,48.20000000000199
40.300000000000374,47.30000000000196,51.39999999999507,52.70000000000543,51.99999999999641,58.30000000000154,64.1999999999988,64.70000000000134,59.1000000000001,51.60000000000107,47.999999999993754,41.50000000000447
66.39999999999975,62.699999999998695,55.900000000003246,49.9999999999964,52.000000000002395,52.49999999999898,52.300000000000814,58.499999999999126,55.79999999999992,52.999999999999325,57.500000000004114,49.699999999997054
53.99999999999868,61.3999999999931,55.70000000001738,57.499999999980844,60.90000000001271,61.59999999999454,64.10000000000429,60.19999999999529,57.59999999999956,56.29999999999621,55.00000000002207,46.69999999998424
31.299999999999397,32.599999999996875,29.700000000007865,30.29999999999132,28.800000000005753,30.59999999999753,30.300000000001937,29.399999999997863,29.399999999999803,27.399999999998283,25.300000000009998,23.09999999999287
73.20000000000049,94.00000000000257,99.3999999999936,99.90000000000717,100.19999999999524,41.700000000002014,47.79999999999843,108.40000000000177,110.30000000000017,99.30000000000135,56.59999999999187,38.50000000000581
127.59999999999998,138.20000000000016,177.6999999999998,191.4000000000004,180.29999999999956,193.2000000000002,180.0999999999998,181.70000000000007,174.60000000000008,155.30000000000004,145.5999999999995,124.50000000000034
41.199999999999086,40.89999999999523,44.300000000011984,46.9999999999868,45.70000000000876,43.29999999999623,51.30000000000294,49.599999999996754,49.09999999999969,48.1999999999974,43.400000000015226,47.79999999998913
56.999999999999034,66.59999999999494,66.60000000001276,67.39999999998595,67.40000000000933,72.69999999999598,68.80000000000314,63.699999999996535,60.69999999999965,57.499999999997215,53.000000000016215,47.79999999998841
43.899999999999665,37.59999999999828,49.10000000000435,45.19999999999522,37.800000000003195,35.49999999999862,42.40000000000108,49.299999999998825,49.29999999999988,44.399999999999075,43.000000000005514,46.399999999996055
83.60000000000056,80.30000000000304,83.69999999999233,78.30000000000844,86.3999999999944,95.70000000000239,89.19999999999811,95.50000000000207,81.9000000000002,70.50000000000166,62.19999999999024,53.40000000000698
55.29999999999897,59.59999999999468,63.200000000013404,62.699999999985224,63.30000000000979,64.39999999999579,68.4000000000033,59.799999999996345,60.899999999999636,54.19999999999708,47.40000000001704,39.899999999987834
52.1999999999983,49.19999999999101,48.10000000002264,51.19999999997506,51.70000000001655,51.599999999992896,61.300000000005575,62.39999999999385,61.89999999999942,56.69999999999507,52.800000000028724,46.59999999997947
59.20000000000101,56.70000000000532,55.29999999998659,57.60000000001477,57.39999999999021,38.80000000000421,41.699999999996706,37.50000000000363,38.800000000000345,37.600000000002915,37.39999999998297,34.80000000001217
