0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.48397370070338913,1.9082195022169566,3.8378077457664435,1.5465822031174332,3.345980209491579,3.457958015717003,0.17908186637891477,2.3564756105003224,3.8475730307818505,2.351219155760319,2.9521943381928337,0.06857947876783294,1.2369105460443997,1.5816882382513762,2.2912400727629714
1.0091374555091805,0.9734567220851664,1.2531688574705493,1.2876137071489395,0.8403433322810294,1.3220935802658973,1.4773023154425073,0.9822192566270349,1.3041775493821246,1.818822726045142,1.1852225466075341,1.697014779884595,1.2298997049496692,1.1885923193052608,1.1947304304014459
0.3099339705912496,1.012552795668604,1.3944540153610006,1.5901592614412356,1.679373626746486,0.34169974270593373,0.4988814393128035,2.3626666638348337,0.8186978360197841,0.2521286756427424,1.4035993647060463,1.571228096026323,1.1666359380425386,1.6694963261494866,1.143164906012884
0.7029781406403893,1.062415801102431,2.1395777620016623,1.9290363077684125,1.6149866995867077,1.3882118794907121,-0.444547407353238,1.8488990715742155,1.560562890522583,1.2204274616387898,1.5690505767160678,1.973570280951039,0.724646776960951,1.974128334682601,1.7698694332753337
1.4148318135746316,1.3202766188958834,0.9079067103165184,0.5694953773689009,1.3371279764960764,0.6762770708608696,0.1963466228887767,0.9114818401697085,0.25883551503023633,0.6745051143060057,1.0796388406012387,1.5645039348158005,0.9742239193309954,1.7602814253651846,1.0015081919136581
2.4327052417185495,1.464901131893731,1.9134871230088673,2.9045320751526353,0.7692161623945435,2.9145941605299996,1.9353296179598347,3.069584735750417,2.4720153188748974,0.6949845172734878,2.025522008861013,2.857250988764109,1.9200192205117534,4.223006952056814,1.8338207783721963
1.32250250740133,1.9852481159673203,0.1947009792910241,1.7454569714883297,1.4888849324296216,1.2195497042964465,0.9799942125956845,1.5790101753728478,1.3017727641039225,1.4242442255640682,1.2884144018980916,2.4694013542986384,1.412192731827201,1.6102218784128166,1.6110333762892657
0.7815083957353991,0.8875513881848621,0.4387826348397779,1.0650898659727512,2.104495843743968,0.964950683784924,0.9268278406924453,2.7548356361410464,0.8749495442461523,0.9274684742963669,0.6626454055537531,2.66339163469798,1.2131651187795185,1.7648045814348183,2.493342139153928
0.5118390676024849,-0.23336217474789167,3.830846757152536,1.4636730379320833,2.1037425057264283,1.9615058061846382,1.8232080897750493,3.0925609368003713,1.6898948665903755,-0.056818901061204324,2.5969428731799344,2.1241654106740717,0.9172441990958822,2.124464120036342,3.1639902763914582
0.8893996325567064,0.8680463598039122,1.1673167180856185,1.1311082124979952,0.3858831512341205,1.2180101278108852,0.9859090858572622,1.08322846105769,0.8592055271583763,1.260577837014145,0.7346522340617838,0.9641606108754632,0.6946428813263468,0.8293881115512155,1.126738864212447
