County,AITKIN,ANOKA,BECKER,BELTRAMI,BENTON,BIG STONE,BLUE EARTH,BROWN,CARLTON,CARVER,CASS,CHIPPEWA,CHISAGO,CLAY,CLEARWATER,COTTONWOOD,CROW WING,DAKOTA,DODGE,DOUGLAS,FARIBAULT,FILLMORE,FREEBORN,GOODHUE,GRANT,HENNEPIN,HUBBARD,ISANTI,ITASCA,JACKSON,KANABEC,KANDIYOHI,KITTSON,KOOCHICHING,LAC QUI PARLE,LE SUEUR,LINCOLN,LYON,MAHNOMEN,MARSHALL,MARTIN,MCLEOD,MEEKER,MILLE LACS,MORRISON,MOWER,MURRAY,NICOLLET,NOBLES,NORMAN,OLMSTED,OTTER TAIL,PENNINGTON,PINE,PIPESTONE,POLK,POPE,RAMSEY,RED LAKE,REDWOOD,RENVILLE,RICE,ROCK,ROSEAU,SCOTT,SHERBURNE,SIBLEY,ST. LOUIS,STEARNS,STEELE,STEVENS,SWIFT,TODD,TRAVERSE,WADENA,WASECA,WASHINGTON,WATONWAN,WILKIN,WINONA,WRIGHT,YELLOW MEDICINE
CASS,0.8192230464474279,0.8914966007501534,0.9220517654458222,0.9064926072597606,0.8378500671838552,0.8944661472763275,0.8390941168031967,0.8985002500047796,0.9168508375489065,0.8937408706765284,0.9999999999999999,0.5171746614416863,0.5812249451399468,0.8166219782516294,0.863068228602273,0.6693588656195948,0.8999771644993615,0.8825581590659284,0.6503272871705771,0.8367078732952021,0.7479059811034336,0.3757795658280903,0.6630711616075671,0.7592445115297599,0.6620710768502587,0.9371230739506496,0.8891839627717977,0.7887037597749645,0.9006993045529165,0.5317933212361576,0.709498668873621,0.8391780246067095,0.5766546560033097,0.8180595478700825,0.6584339598286129,0.7347827842040026,0.5627708556988132,0.7406858350214091,0.7168188589287557,0.8091602939606852,0.8836689303583667,0.8231906616875103,0.9232313698764407,0.8859930165684341,0.7589777149766027,0.8136924547571877,0.6154261516310413,0.7741139040632552,0.769453432560822,0.7960471152361479,0.8420462740501484,0.8215569781335953,0.6155545687419712,0.46326679349357963,0.6768348133324976,0.6209493122666319,0.6250311076561681,0.9283660680050987,0.8245674249880974,0.7681049589063006,0.38665836210542975,0.8352201337980704,0.4959229786388799,0.5999413529330114,0.8606387158966746,0.8918764897806525,0.5666598241620568,0.9201383601556112,0.8035573383234529,0.8992945413391091,0.6935052649178667,0.8648179373451779,0.8209896953414516,0.49562198236585886,0.855817840586281,0.664823947171454,0.8905703096771369,0.5287367203621832,0.9138834533603575,0.9241930661453127,0.8162287179944715,0.6518546022415903
CHIPPEWA,0.6865185810130802,0.6224798965101985,0.5980688430406345,0.5833107449700824,0.4155846600994131,0.5081248710904109,0.5866376939801972,0.5088141495069757,0.5822519744161968,0.6804204970058834,0.5171746614416863,0.9999999999999998,0.564376844146306,0.5848605564888979,0.6614603193448948,0.5059788708039789,0.5857418929469357,0.5729254721034407,0.6439843395893933,0.7567330440060971,0.7289878715442403,0.7312577162177125,0.2894236882650716,0.4280958894131801,0.7320001372106552,0.4950643583943522,0.648597364191428,0.8060986584292483,0.565434905822565,0.17847732038671144,0.5517933115118003,0.6735762048330467,0.8667298033114321,0.37033868635552986,0.677600139485186,0.29094596277426304,0.6800074616990428,0.4731224460354433,-0.02167908846145622,0.7455790327499783,0.601944564047766,0.6116389009717962,0.485689390290253,0.748197297802478,0.7746130805108723,0.5162912146201453,0.5343503154079159,0.572188209022521,0.6346975686399876,0.2253125257260183,0.6663267150082205,0.6443725427581775,0.3423435081338545,0.9174740653031839,0.7290751931763948,0.8519665925044687,0.4674584196258093,0.5653420620099823,0.5502760761824665,0.6228065409436038,0.500219899971808,0.6437968870950688,0.2794412889272554,0.6540318215211062,0.5583217659577577,0.6629829952641312,0.8053631529265562,0.44326645124701974,0.6237694822296715,0.7338843690160884,0.3855826993224551,0.5923663493638547,0.41948792405470575,0.24820253927657787,0.7039455685022022,0.6653688479039854,0.5405381819216784,0.512240174282438,0.45371941861221426,0.5103887691821379,0.6678401458342857,0.18162032040112375
CHISAGO,0.5253241938126236,0.7556894792034828,0.6078577399153006,0.525008607320032,0.6534347318569341,0.671627051966481,0.8067655695469396,0.6942114021250262,0.4621777223977994,0.7466546766502375,0.5812249451399468,0.564376844146306,1.0,0.8153821117154877,0.6576542462054243,0.5667596120251583,0.7933136806319986,0.7483187177548846,0.6128584419789961,0.8542784197304405,0.9135704515695783,0.7653323348096528,0.7635265623721469,0.6755243802742864,0.4195279183359129,0.6988491058138291,0.775319832610788,0.785138754100714,0.78173971205161,0.1889205870359663,0.836996416328172,0.8223009104130318,0.838282520289369,0.7103060477719864,0.80161365803715,0.5104991219614757,0.6550824244207956,0.8240511984269716,0.38603388409431766,0.6435000247289901,0.7234033219115381,0.8091448472167079,0.6256156786600038,0.8001775762097576,0.8665200812826441,0.6080918562081099,0.8353056364490462,0.6818282729215265,0.7087807594281306,0.3738366277848387,0.5534031883666231,0.8882470296437077,0.37102218962509687,0.5580142837171177,0.8559487705415914,0.7629318235974382,0.7716965353841392,0.7306757455474725,0.6213295489647178,0.882055136175577,0.525756004856522,0.8087521858450354,0.5471881362173077,0.8162863595195515,0.7614391965997435,0.7948168876188486,0.681122249806991,0.680814617419356,0.8529968847553768,0.7473732241672297,0.8304897908802444,0.7932051429887019,0.7923078567907728,0.5676180961717083,0.7302313299862183,0.7371005760390604,0.7731934502790998,0.7215821565066943,0.7023607626392491,0.715874979498916,0.8142733987135347,0.500038959893891
CLAY,0.7022812288215462,0.8669395394730318,0.9027622279838027,0.8434866509424018,0.9004158134449888,0.8639625259584559,0.9441414720694793,0.9057720832730092,0.7687299254475668,0.8600036062651596,0.8166219782516294,0.5848605564888979,0.8153821117154877,1.0000000000000002,0.8433428092415751,0.6585437509368358,0.8739705187661646,0.9063189178092246,0.7400623132335236,0.9219811890394111,0.8803974179353217,0.6822470309549931,0.8088140865324395,0.6545327470530415,0.5963338096522177,0.8539637493297152,0.8990054199752864,0.8678911735906808,0.8703183601080376,0.4098174935676011,0.8671437418870548,0.9069153759570607,0.7904253547013146,0.7354793421976584,0.8259454661389194,0.6047888000495034,0.6745500834233532,0.8435212818044178,0.6196436529440652,0.8626099423371509,0.8474930282928084,0.8910723037278417,0.8212939188417182,0.9152081649289298,0.8941850158168986,0.6360613347321311,0.8303376455017171,0.717423666700314,0.8990999299386082,0.533373573214386,0.804437012346909,0.9226646599733336,0.47001742352268205,0.578412366952576,0.851881202893724,0.7074270228257046,0.7466317419135939,0.8778021646216856,0.7885766070703052,0.9553059018967553,0.4980958912923486,0.9722283360309747,0.5530090910227519,0.7940495286440162,0.85217571724463,0.9210167021437814,0.7599258934375992,0.8593124346197185,0.9605461184656439,0.9113586022322666,0.8246771107617967,0.8930552647224383,0.8713852832636276,0.617399076242268,0.8313652091907631,0.8011479004361023,0.8777620935913213,0.719204604085599,0.7972571179526107,0.9050013999391096,0.9213731103310441,0.6327856966849462
CLEARWATER,0.8896426171195084,0.9519457230332948,0.850439456944655,0.9321994983091674,0.8883814602518187,0.8862046762938964,0.9086422642154243,0.8295102601964648,0.8268314828151062,0.950237125376058,0.863068228602273,0.6614603193448948,0.6576542462054243,0.8433428092415751,0.9999999999999997,0.6407178293963165,0.8912174676970565,0.9254930053544466,0.6847804205671933,0.8843044748588044,0.7998034955809241,0.5984192140009558,0.770666643603411,0.6405420128519924,0.8134605032036264,0.9412133111168502,0.8796987552752278,0.8789913483859142,0.8053007239372416,0.47377026870803274,0.868603617622804,0.8589165109378455,0.713464061888883,0.8027668023045641,0.8129785764903806,0.6782313232792212,0.7503091351982485,0.8368272817903051,0.6830427130971709,0.8747563081401426,0.9361155437804569,0.9044320165896589,0.8937676679237577,0.883184984684862,0.7880967851873705,0.8044246131373985,0.697904316252002,0.7866225544796701,0.8618044625736113,0.6365379849722775,0.8166306135875173,0.8739875050436618,0.7597028999463467,0.5781432012005044,0.7814462810701251,0.6903151725301724,0.7168371765004837,0.9379672706372125,0.8431522659485698,0.8518398576310301,0.6886736035793902,0.8839621680568528,0.5762818448461614,0.7756852004199587,0.9350777055806894,0.8870123702054273,0.5651803427464455,0.9118294085148009,0.8933389175850243,0.8726417843243214,0.7112163887645673,0.8821394254008895,0.8293818927962127,0.5260245644257595,0.9413103365072113,0.807342177615653,0.9024610870099465,0.708675002082029,0.7846480408811364,0.9366305253770163,0.8610631807262156,0.7485233528290198
COTTONWOOD,0.5482108652491253,0.7020253638688928,0.6995487623419783,0.667079771897961,0.6954302664377439,0.7724947465915857,0.7899647262200922,0.7115003863680713,0.6080803542502535,0.6963691395539529,0.6693588656195948,0.5059788708039789,0.5667596120251583,0.6585437509368358,0.6407178293963165,1.0,0.7098701675035478,0.7485981021194478,0.5051251745135725,0.6994955260002337,0.7367046732606912,0.5721616565880686,0.6510357787267951,0.608027187590621,0.5022711178493526,0.7190397847232206,0.648302450279156,0.7424284892583229,0.6033994990125783,0.6443583364743521,0.7162105812702437,0.8109067627997819,0.6642457832282652,0.6461791019567324,0.8250384318336408,0.2543852543062109,0.36293085376513284,0.7034990990837948,0.5118708047010365,0.6762291384742725,0.638117285675242,0.7829417521389279,0.6010183545692713,0.7178531771160456,0.6559976497049655,0.5446377417819038,0.6832241490813641,0.5119182042167123,0.49072493596071154,0.5944378949557906,0.7542642924915908,0.6927888352051108,0.41351327051523706,0.48184519820290717,0.6989696452386224,0.5531351279813225,0.6572313659974065,0.7230289853231587,0.7519601234200709,0.6177270868443262,0.4553197427990532,0.6868550035200758,0.7409595121513096,0.7553564245000971,0.7713398170739645,0.6935498006542368,0.5923647432278083,0.703424477167499,0.6788635139286201,0.751379497727575,0.7999841333410334,0.7713046859866204,0.7249065453182063,0.30079674741806434,0.6945671485617386,0.789302382072056,0.7546541544222567,0.7630064871414004,0.742734085814659,0.6727205293624033,0.7633112197646114,0.631760360483843
CROW WING,0.7992126340170913,0.9659539616622221,0.8267858997106506,0.8270054744537318,0.8569111358871481,0.8967868277673435,0.9063150424539217,0.8689195463543682,0.8482714151568783,0.9579455869622323,0.8999771644993615,0.5857418929469357,0.7933136806319986,0.8739705187661646,0.8912174676970565,0.7098701675035478,1.0,0.9431807331444015,0.6168235054861655,0.9297356942351371,0.903799080702494,0.6076261680945578,0.8486316855340104,0.7947608136467392,0.6556492429239568,0.9306160330095856,0.9421081339834882,0.8803357772183276,0.9266818968772168,0.5026891797698733,0.8606106423329636,0.9322961527927064,0.744025520073387,0.8899263576726303,0.7958363158297503,0.7512336271926197,0.6696351280616926,0.8828194149348735,0.6855539799877923,0.7913376216504134,0.9195997217720701,0.9578337602713456,0.8925105173181725,0.9347534446245456,0.8369517765315769,0.8528943217422833,0.7401523803205651,0.8959326045273001,0.8112932480885438,0.7236262114768562,0.8529933790506475,0.9478768254219959,0.671068099332722,0.5651831345406959,0.8254872866847027,0.7934025927312741,0.7757684638275187,0.9490226210020829,0.7881569392891693,0.895829281061612,0.5252969343411621,0.9030487780681066,0.6302376789236348,0.815383846062572,0.9531256865179782,0.9363391023829238,0.6553317188909813,0.9286780120246945,0.8899721251293274,0.9095786766335916,0.8285675155939475,0.9179012052041831,0.9360527765612784,0.624446930634282,0.912358276444715,0.8100882728236238,0.9463779947492597,0.6908094871696193,0.9147437010611672,0.9083913616126363,0.9146169302459541,0.6981772410215983
DAKOTA,0.8288889019473028,0.9403319588269923,0.8860865852857115,0.902932382427722,0.919192430155878,0.9465776140864578,0.941000379294858,0.8624667519667838,0.8263133138679788,0.9477254524344612,0.8825581590659284,0.5729254721034407,0.7483187177548846,0.9063189178092246,0.9254930053544466,0.7485981021194478,0.9431807331444015,1.0000000000000004,0.7184709733223391,0.919723179343076,0.878915577947836,0.6109511240630477,0.8680744921293899,0.6871085825910467,0.688947921713784,0.9524771550659221,0.9047906917590072,0.8637844867086033,0.8742137690525629,0.5185856695206043,0.8830120963329178,0.9232280603483517,0.7272125653445662,0.8438448598979496,0.8347081408616059,0.6922694235400971,0.720876385129759,0.8615277360721156,0.7481360020767158,0.8146107678001641,0.9473698718041457,0.9499975830772518,0.9031519238850158,0.9118554706596026,0.847118442492101,0.8001202510508166,0.728838858283265,0.8207325602799619,0.8776488185505781,0.7108661450815369,0.8848284860184749,0.9179659389627672,0.6877048790494821,0.5063000472937095,0.814769557812845,0.6993565726823243,0.7465448740437732,0.9682869090889819,0.8495907256609816,0.8958127312077092,0.5796559277846204,0.9139570371319095,0.6233817441452773,0.8259553098744759,0.9499872710677953,0.9369683969936378,0.6299553793454092,0.9634716891503244,0.9228729695950916,0.9041297031579947,0.8199956051472092,0.9181688741093327,0.8981699635971998,0.5767816621655992,0.9338891859672673,0.856568113575825,0.9641054540836461,0.7606136182949226,0.8939885644280522,0.9576643425131783,0.9145304558595697,0.7271737319794835
DODGE,0.5241969366093526,0.6677305311698623,0.783480458909824,0.6510681492530734,0.6085322293511738,0.7256038846573766,0.6866423852481061,0.6100923456155505,0.6138608458733218,0.6878230695849744,0.6503272871705771,0.6439843395893933,0.6128584419789961,0.7400623132335236,0.6847804205671933,0.5051251745135725,0.6168235054861655,0.7184709733223391,0.9999999999999999,0.7435508911831777,0.6955326058001531,0.6882042703533126,0.4193904583249361,0.39803223646483793,0.636763944964086,0.6795401201329345,0.631650487903301,0.6884371841029554,0.6991268907958613,0.42549043577785406,0.5932419164791669,0.658920260750727,0.6689370136065893,0.36828630203286455,0.7330738843884735,0.3815864876172522,0.7366563635694078,0.5066227509509565,0.32686520558080656,0.724624964106383,0.7422699693004812,0.6108347837883972,0.5947603049368186,0.675664242746487,0.7770015163707567,0.5388245229849229,0.6220293742213341,0.4980435487156714,0.8165096174063836,0.41841932452802666,0.6264562128559943,0.6545020931500222,0.5096415840423176,0.46082734978608386,0.5697389921828724,0.5545320945732556,0.2650533151112352,0.6856357782788542,0.6669741436571666,0.7183295688893366,0.3301153356512963,0.6757093571998832,0.30390279474063076,0.4961414656233675,0.5807797637386456,0.8137815158921856,0.5481560225318965,0.6544388947304253,0.7275844328866007,0.7801999033065542,0.48174232712894505,0.7137282089341386,0.49733990349123286,0.40835020081921386,0.7411035497910152,0.5633993672108245,0.7173839749296781,0.47347537299003417,0.5954528105860459,0.7291217856014649,0.6196086424836651,0.30330703679269594
DOUGLAS,0.812394697807962,0.9258933025095029,0.8654016264202828,0.8485677915178638,0.8111707502425196,0.8657053632272907,0.9235256971111685,0.8602063762825196,0.8112236505292664,0.9417742024699295,0.8367078732952021,0.7567330440060971,0.8542784197304405,0.9219811890394111,0.8843044748588044,0.6994955260002337,0.9297356942351371,0.919723179343076,0.7435508911831777,0.9999999999999997,0.9390462156854549,0.7267334984449866,0.7591961180771006,0.7787054105765691,0.6408928741482952,0.8674417615709636,0.9661546136637073,0.9591935272146104,0.9240241814365102,0.4122348127771983,0.8605474221344087,0.955546077257781,0.9008578562480712,0.8079995621414794,0.8572443653179329,0.6682279266333129,0.7309000006661158,0.8378217261667538,0.49028650849654726,0.8447418649187418,0.8835212475761736,0.9242628474871654,0.8296635524188525,0.9764585165861916,0.9691057858963834,0.7799408072926282,0.8221276588170425,0.8711271864601848,0.8516483228709903,0.5361672693035434,0.85920578128453,0.973320549182831,0.5261074591635306,0.7370345837022513,0.9080728253024459,0.8621181441889079,0.7809804618864404,0.9086369606926233,0.7880971670635399,0.9205759050638016,0.577612523859761,0.9364391108762978,0.59946283668843,0.8414956518690699,0.9030584099524495,0.9343698512815255,0.7745666538210303,0.8526241314544263,0.9423666099943799,0.9352162323778042,0.7962611632385694,0.9180832566665819,0.8452018678823683,0.5289007522925679,0.9009661789337353,0.8575395154002501,0.8998243937484754,0.728236564533483,0.8475272837173906,0.9015218405993088,0.9577551639196745,0.5778108800271833
FARIBAULT,0.7072743340134146,0.8701457291317135,0.7595164857107641,0.7055987034911004,0.7594147928587036,0.7886157773134164,0.8842805325261507,0.7761574288655103,0.6694029712522429,0.8785648889133276,0.7479059811034336,0.7289878715442403,0.9135704515695783,0.8803974179353217,0.7998034955809241,0.7367046732606912,0.903799080702494,0.878915577947836,0.6955326058001531,0.9390462156854549,1.0000000000000002,0.7778074112963086,0.7679530811068231,0.6969082831856619,0.6740298918063099,0.8052301933117118,0.8722763544334508,0.8879255868275397,0.8428935326929188,0.4039643819788131,0.8748486579054164,0.926857869665862,0.883657158362912,0.7599314026394454,0.8695088043456719,0.5247498488479483,0.701758732346676,0.8542577358792124,0.4674797048600614,0.7894372744518046,0.8450993020542373,0.917875232955929,0.7411878832434657,0.9278090365009011,0.9151535154577517,0.7193127532435786,0.7901907874705759,0.7560997777444037,0.8234611709141851,0.5305020639941772,0.7659556295433945,0.9433520987341796,0.4916183280266661,0.7046184613914375,0.8761527715046618,0.8753466442216228,0.8010224895177759,0.8563058093880246,0.7581354019701679,0.9290938970999968,0.5626015307610613,0.8946302831568049,0.6406400873076783,0.8831456649109137,0.8658735441815936,0.894957111999506,0.8207889244678044,0.7982797382982908,0.8929106619447584,0.8982793927166861,0.8631754161438988,0.8867809669362758,0.8490820128416618,0.5628032709467456,0.8840558888802369,0.8085348806900808,0.8729768605861256,0.7463852824556718,0.8160177311778638,0.804197146703275,0.9124786720110978,0.5472536379660127
FILLMORE,0.4336010523918444,0.6293794336733621,0.5215879860759208,0.4285265720735567,0.4811196034461583,0.5630103785145019,0.6877451870480691,0.5254181410024967,0.42054101955232415,0.60378901612784,0.3757795658280903,0.7312577162177125,0.7653323348096528,0.6822470309549931,0.5984192140009558,0.5721616565880686,0.6076261680945578,0.6109511240630477,0.6882042703533126,0.7267334984449866,0.7778074112963086,0.9999999999999998,0.5657484286081593,0.30577172021080445,0.570552876961158,0.5060851395186066,0.5583372593501473,0.7636871602692739,0.5791725692052998,0.29046629990969514,0.7078951690437885,0.6567275305109535,0.8611170532851872,0.37362777866301694,0.8111658124251944,0.28787991000338764,0.7718239457027197,0.5841845342430543,0.17660417794063119,0.6611880719422213,0.5625668953118927,0.6785139632600301,0.37568726674293446,0.6569396612140146,0.7607703064704789,0.3626097249056356,0.6788241943185345,0.4648271294410527,0.6506166258689593,0.21699178211878944,0.572489327144251,0.6687776600978628,0.336630406273014,0.6497827553407918,0.7387989851576761,0.7461279664267042,0.4751479569569507,0.5141839938610809,0.5170178219057234,0.7576364042461069,0.573025614598375,0.6956528647944473,0.4242553072328821,0.7941351724134684,0.6083472188735498,0.6975278951989557,0.6712606526810231,0.4735475277684724,0.7096600426119869,0.7129196186364122,0.5611465956574901,0.6248789862542525,0.542197699206609,0.5016418773211035,0.6775529086840212,0.7212507862806042,0.5947582651422864,0.7377357075930863,0.44655981662073574,0.516650421582435,0.6769392860201744,0.2818177115779016
FREEBORN,0.6084648600466727,0.8138278628441871,0.6371968893479661,0.6909723700232375,0.8501776520628961,0.820107523629301,0.8623815753639711,0.7711554501243341,0.6028804112731179,0.7946597510949854,0.6630711616075671,0.2894236882650716,0.7635265623721469,0.8088140865324395,0.770666643603411,0.6510357787267951,0.8486316855340104,0.8680744921293899,0.4193904583249361,0.7591961180771006,0.7679530811068231,0.5657484286081593,1.0000000000000002,0.5751087837733921,0.4337494473310371,0.8247264354649457,0.7644845862757457,0.697505760152186,0.7196032116974842,0.4104203046369083,0.8709421397417021,0.80897666073947,0.6133542065167813,0.8224610865000458,0.7459603089670809,0.6484119234981729,0.5642378104182818,0.8647202477371705,0.7960056818660932,0.6179996632099436,0.7920030585274951,0.9048086264040655,0.7506577878222996,0.734101740359738,0.672264687971286,0.6038502622520391,0.7102953696747657,0.712081936785905,0.6734889088274812,0.5478266665539773,0.6621430332416185,0.8358206247197083,0.5772508082290423,0.3092571900330457,0.7595255050212879,0.553757294972495,0.8068371371874051,0.8164567425588961,0.6508750991960458,0.8467892584745593,0.5612907045243575,0.8387469495044819,0.6673003807668904,0.8533951279002747,0.8836366835910969,0.7593956861103026,0.4519524424649617,0.8337109849951627,0.8287872587171153,0.7036366704821941,0.8456322417200572,0.7903369658747814,0.9290520024867089,0.6042854520107704,0.7482927510933616,0.8227148942151121,0.8453725309991726,0.814205607966435,0.7319433544185466,0.8147611115472657,0.8244943619253131,0.796000475126396
GOODHUE,0.622143970449718,0.7639517796385692,0.6803424745764078,0.6607691869820952,0.6727723384401055,0.6677947246306378,0.7139395985316992,0.7204248545681348,0.6614497744387279,0.7517526937105632,0.7592445115297599,0.4280958894131801,0.6755243802742864,0.6545327470530415,0.6405420128519924,0.608027187590621,0.7947608136467392,0.6871085825910467,0.39803223646483793,0.7787054105765691,0.6969082831856619,0.30577172021080445,0.5751087837733921,0.9999999999999998,0.28324373638607875,0.7389713277188947,0.8369523306464048,0.759619395324966,0.7872913348945864,0.3514627446614963,0.6745577794415321,0.8043698698448261,0.6031848051657833,0.8528450749874505,0.6364423282275397,0.5704959253278955,0.29559707777519517,0.7866462545347678,0.40257713441925236,0.5766834413111439,0.6501644091139195,0.7134826280629291,0.73932536131549,0.7805117664027915,0.6989421501077415,0.8193245253377452,0.7393951590947327,0.8145936821580908,0.5099481019600988,0.5959206301746317,0.6492915653071982,0.8192342665692184,0.45866379231433174,0.489245097706359,0.715748924069745,0.6238225332212636,0.7316728065536224,0.777428893056138,0.6858961159421535,0.5980596180072506,0.3727096083359178,0.6445468224923115,0.6025297267856269,0.5524027396168417,0.7601550688877129,0.7014677169006314,0.5175509882368907,0.7361955014531988,0.7188458405814866,0.6599954459074142,0.7589529565527018,0.7791994970888001,0.733744350805755,0.4058010327590896,0.6277536805731427,0.6187216660293479,0.7327528952594505,0.46439256863926553,0.8298215568051658,0.7353922391672075,0.7603460979549812,0.6210656047898229
GRANT,0.7373950043013325,0.7311706712482456,0.6452395940099936,0.6916138710048555,0.6127888598833566,0.6095264138079239,0.6482893649772633,0.5454448712232969,0.6234593510920781,0.7305196856744788,0.6620710768502587,0.7320001372106552,0.4195279183359129,0.5963338096522177,0.8134605032036264,0.5022711178493526,0.6556492429239568,0.688947921713784,0.636763944964086,0.6408928741482952,0.6740298918063099,0.570552876961158,0.4337494473310371,0.28324373638607875,0.9999999999999998,0.6885915552354405,0.5779496994451238,0.6732348686272843,0.530373288730309,0.4021712556027314,0.6427491442855037,0.6063855255172332,0.5501706216756402,0.46076650759901555,0.6393399428431364,0.35445874290787543,0.7123893285306393,0.562393839720668,0.44919653799485,0.7668600011307719,0.7533563359096037,0.6692107601328402,0.6355551818927672,0.6852415764313594,0.5679418922774033,0.6094761574266339,0.37478187510307714,0.46292548337776546,0.7741775447562182,0.5448972657275066,0.6455089125966169,0.5900121951289268,0.6637535971568126,0.5753102578855983,0.52404053166621,0.6217264306345595,0.43554884699594737,0.6955797637326798,0.6848485158460615,0.6593132612850056,0.5708945644767399,0.6472090159725163,0.3496284867972704,0.5872851441766551,0.6778318312882718,0.7005320654774476,0.5603452327154014,0.660061510099982,0.6146241274992527,0.7384099647352275,0.4541048414316724,0.6526871523450618,0.5378240789018264,0.4062374647369963,0.8301788899307063,0.5259375520077808,0.6673654639396227,0.475603968769381,0.5433503273017893,0.6378524166630719,0.5922759538653446,0.4466503740829036
HENNEPIN,0.8151134567936653,0.9551068275493706,0.8815643688568384,0.9086707773274998,0.9181488394282696,0.9482813002174764,0.9279709107431067,0.8871995371370678,0.8256395899729959,0.9422046945230638,0.9371230739506496,0.4950643583943522,0.6988491058138291,0.8539637493297152,0.9412133111168502,0.7190397847232206,0.9306160330095856,0.9524771550659221,0.6795401201329345,0.8674417615709636,0.8052301933117118,0.5060851395186066,0.8247264354649457,0.7389713277188947,0.6885915552354405,1.0,0.8828019496882579,0.8276423444809322,0.8695325001733811,0.5309921276046244,0.8608681015455243,0.8834677183742512,0.6325512165703694,0.8746442573817006,0.7998088793157015,0.7133268170096957,0.6574900365251012,0.8685101780105319,0.8058149904000526,0.8217070237049476,0.9502818100825712,0.9122321420018773,0.94077701885316,0.8733358208082894,0.7747442244805156,0.8434806100522186,0.7299171110081942,0.7868067883214117,0.8170554106046816,0.7740460673438538,0.8074213362907752,0.8828360463515786,0.7456579877326949,0.41132915661757025,0.7557870585884905,0.6031619925990273,0.7184758115141524,0.979360141236233,0.8722495438406946,0.8422952669827083,0.5666717760425396,0.8710409505708545,0.6098116819137526,0.7299877280704776,0.9539408341230936,0.9183207715167051,0.500436407633474,0.9798618338056008,0.8895731089107488,0.8800007343434854,0.8032635917549549,0.9254473269856321,0.9029584305049219,0.5460743568224018,0.9167082613134158,0.7784770864091967,0.9662676945022869,0.6932558908580714,0.9031186585030768,0.977417663699229,0.8535844528671707,0.8019824926289072
HUBBARD,0.8388363904352887,0.9220716618258286,0.8632599634699568,0.8810318102964201,0.8341162152180512,0.8710484954841141,0.8900300852569194,0.8761256431718074,0.8730193156182103,0.9408708452213899,0.8891839627717977,0.648597364191428,0.775319832610788,0.8990054199752864,0.8796987552752278,0.648302450279156,0.9421081339834882,0.9047906917590072,0.631650487903301,0.9661546136637073,0.8722763544334508,0.5583372593501473,0.7644845862757457,0.8369523306464048,0.5779496994451238,0.8828019496882579,1.0,0.9026444204435661,0.940726365084437,0.4614232449916169,0.8050673059333243,0.9313993591284045,0.8046137500442232,0.8704447615650684,0.7550925633077402,0.7564454139810604,0.6259672263205865,0.8368556133939724,0.5579206554564833,0.8172265510655228,0.8772316097788118,0.9071113843291296,0.8799552679415016,0.9633673643404626,0.9020006071251945,0.8063648523574879,0.7777028968954102,0.9092069845451352,0.795206812755233,0.5639107920043741,0.8427960890276107,0.967468459563558,0.5273886798780608,0.6711312204977933,0.8394244771038009,0.8115339611228038,0.7973539599381531,0.9208566143424263,0.7749213669326948,0.8779315378370757,0.528875515795003,0.9246133120963008,0.6299001520006047,0.7747909472192828,0.8991935930870897,0.898878121455456,0.7065209101386631,0.8686372860761725,0.9127572539605082,0.9046043992414975,0.778942772889388,0.8896419543241217,0.8696307188515193,0.5067234578539648,0.8696499843987355,0.8008853583506234,0.8840504215333432,0.6551673138020251,0.8708464121441712,0.9174772351739802,0.9411958041470406,0.6204439247197888
ISANTI,0.80285583495307,0.9075460823584942,0.8473253375163341,0.836126736037619,0.7871607407470536,0.805587056898492,0.9186874465804996,0.8497018929046545,0.7799793485984603,0.8982505189743917,0.7887037597749645,0.8060986584292483,0.785138754100714,0.8678911735906808,0.8789913483859142,0.7424284892583229,0.8803357772183276,0.8637844867086033,0.6884371841029554,0.9591935272146104,0.8879255868275397,0.7636871602692739,0.697505760152186,0.759619395324966,0.6732348686272843,0.8276423444809322,0.9026444204435661,0.9999999999999997,0.8421638697718342,0.37178518882613004,0.8768520363548392,0.9303489746106517,0.9002320960273825,0.7689539889582799,0.8903915219378887,0.5694455281343316,0.7059751171666582,0.8257306750497263,0.43106597176711825,0.8562205190390418,0.8050959365143491,0.8923669956080122,0.7704476135767243,0.9502423492417192,0.9224679239092349,0.7463652370076925,0.8115360595892159,0.8096113948417567,0.8017488638697073,0.550335187032324,0.8758539222955911,0.9130001027144199,0.530402578637922,0.7866791658228445,0.93174000086991,0.844557540214582,0.7704311302197708,0.8568529089165163,0.7980298273536713,0.8522797455740979,0.6339601191339297,0.8896709940042322,0.5683674016910074,0.8451136702321522,0.8965093851300899,0.8871942648832755,0.7765304730241984,0.8091454309164979,0.9064792141949422,0.9027283547295312,0.7669581414501081,0.8982872705749932,0.7877772307111197,0.5323318686936108,0.862310826273386,0.8773497522096965,0.8446959654923847,0.7534386771164362,0.7944807103983739,0.843433540934745,0.938124448114979,0.6075624979105897
