0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
4.1545865086689995,2.983330749849228,1.4071040893263045,2.4032740020454475,0.9513403205306268,-0.22254845169699639,2.776192434963856,1.3401930193051037,-0.024638531667097233,3.824525793072793,2.304233809618416,3.4554313441687112,2.3824112844425804,1.2867543605816671,2.055293274983057
1.332269869510793,0.87561338572575,1.0240263909218066,1.2208027721157195,1.2201739257035706,1.635393612408838,1.2980576148746685,0.9794634961020586,1.0140446821398785,1.1709769328276038,1.0751653199936084,1.6136621247410479,1.1851141139823536,1.586218566600426,1.4153366655258273
1.3463577283220949,1.6559412416711763,1.1237103954823924,0.740744434136112,1.1299800530019255,1.7797390336914418,0.941416264311972,1.1640051517673728,0.8683964386598645,0.8133237709744809,2.0331919405738885,1.6998774911982553,1.8664058471261609,0.09719349203323449,-0.029191151649886563
2.0969127525338145,1.6093587471269788,1.231698618370969,2.226589475079901,1.5327839708832185,1.5116569473349644,0.6972722338132501,1.4149608490942536,0.24984932509523425,1.418982856854524,1.3636375515777426,2.239466591303238,2.3141726849435615,-0.09150401061770697,1.168285817045497
0.7621988303179242,1.0958232260904857,1.0814172459231146,1.2348111240094044,1.1590194031925678,1.7784318606635425,0.5227083932621506,1.388111324611302,0.8126469650515711,0.9804227155913454,1.1926433878473763,0.9214130774672147,0.5762012446954217,-0.016226118953143475,1.2265327054833575
1.8665546535228517,3.5401642629726777,2.133271757719125,2.386472734670719,3.221526984030208,3.244558165175246,1.4081832812564854,1.361773749711801,2.7555523637236856,1.482654835484325,0.6759630119828424,3.3600477933261437,2.865168604925093,1.6468051950719933,1.605072832926251
0.7972522278506471,1.151292989954679,1.8822495440980305,1.762385928308582,1.4076730409288747,1.8429609260082345,0.5177666973390508,1.77636761009413,1.902188832684745,1.57093890609454,1.8627138712546742,1.4298971393956397,1.582239936902778,1.283175799273382,1.1610790367114243
1.381541345992778,0.9765813976334168,1.1701836745207688,1.3312125985695158,1.7440571146191304,2.45753108359095,0.5345992331373098,0.9964309500180566,2.0046502180327153,2.0647418721113295,2.3615116008014785,1.2516657676851495,1.8973476337486828,0.07260898879385536,0.355484853559005
3.7347191587174424,2.882073033350539,0.2085840289718367,2.1801328672880405,2.96386526513454,2.074646863498915,2.870600234941024,0.0850446336883322,1.2049115646053978,1.6007660482906803,2.1738570246402955,2.074863186007866,2.608819063580503,-0.05725178449527371,-0.09666072507220139
1.2324520008475097,0.4931306042799473,1.1600309186953048,0.9785246626660843,1.09367933097004,0.8715870352642323,1.02910458201846,0.1122864258337746,0.9933109745314961,0.7562400294927772,0.9482599342444156,1.2796439505742352,1.0076998024301962,1.1358706108546441,1.0324119308509074
1.3032308321427124,1.0414601039898235,0.4430714615721301,0.455603806095342,1.4939706473623817,1.2922997844700868,0.6449246206750879,0.14757606007362625,0.30094536824757184,0.8487104158439974,1.3118864749542232,1.203466331143552,1.2807761023626847,0.5635494335874708,0.5499393231754932
1.7892881218049723,0.26120383808149383,1.4762051248047805,2.307477087976767,-1.651871350315853,-0.8374038815719597,3.2747265026001457,0.5021671821328438,1.3735647933951636,0.29635038992062274,2.199866223569487,1.3109029810056418,3.3198979968562887,2.1229350535009037,-0.10673366329689689
